subj_idx,stim,rt,accuracy,response,trialno,stimulus,novelty,early,late
134,2,1.042,1,0,4,0,1,1,0
134,2,1.124,1,1,5,1,0,1,1
134,2,0.117,1,0,8,0,1,1,1
134,1,1.003,1,1,2,1,0,1,0
134,1,0.884,1,0,3,0,1,1,0
134,1,0.553,1,1,4,1,0,1,0
134,1,0.594,1,0,5,0,1,1,1
134,1,1.037,1,0,6,0,1,1,1
134,1,1.087,1,0,7,0,1,1,1
134,1,0.863,1,1,8,1,0,1,1
134,1,0.785,1,1,10,1,0,0,1
134,3,1.109,1,0,4,0,1,1,0
134,3,0.867,1,0,5,0,1,1,1
134,3,1.034,1,1,6,1,0,1,1
134,3,1.429,1,1,10,1,0,0,1
134,1,0.077,0,0,2,1,0,1,0
134,1,1.387,1,0,3,0,1,1,0
134,1,1.065,0,0,4,1,0,1,0
134,1,0.938,1,1,6,1,0,1,1
134,1,0.899,1,0,7,0,1,1,1
134,1,1.111,1,0,8,0,1,1,1
134,1,0.822,1,1,10,1,0,0,1
134,3,1.254,1,1,4,1,0,1,0
134,3,0.956,1,0,6,0,1,1,1
134,3,1.136,1,0,7,0,1,1,1
134,3,1.403,1,1,9,1,0,0,1
134,2,1.031,1,1,3,1,0,1,0
134,2,1.338,1,1,4,1,0,1,0
134,2,1.276,1,0,5,0,1,1,1
134,2,1.344,1,0,6,0,1,1,1
134,2,1.152,1,1,7,1,0,1,1
134,1,0.85,1,0,2,0,1,1,0
134,1,0.925,1,1,3,1,0,1,0
134,1,1.101,1,1,4,1,0,1,0
134,1,1.081,1,0,5,0,1,1,1
134,1,1.045,1,0,6,0,1,1,1
134,1,0.844,1,1,7,1,0,1,1
134,1,0.763,1,0,8,0,1,1,1
134,1,0.761,1,1,9,1,0,0,1
134,2,1.323,1,1,3,1,0,1,0
134,2,0.935,1,0,6,0,1,1,1
134,2,1.088,1,0,7,0,1,1,1
134,2,1.419,1,0,8,0,1,1,1
134,2,1.052,1,1,9,1,0,0,1
134,2,1.178,1,1,10,1,0,0,1
135,1,1.105,1,1,2,1,0,1,0
135,1,1.162,1,0,3,0,1,1,0
135,1,0.974,1,1,4,1,0,1,0
135,1,1.313,1,0,5,0,1,1,1
135,1,1.365,1,0,6,0,1,1,1
135,1,0.887,1,1,8,1,0,1,1
135,1,1.323,1,0,9,0,1,0,1
135,2,1.214,1,1,3,1,0,1,0
135,2,1.382,1,0,4,0,1,1,0
135,2,1.135,1,1,5,1,0,1,1
135,2,1.239,1,0,6,0,1,1,1
135,2,0.935,1,1,7,1,0,1,1
135,2,1.172,1,0,8,0,1,1,1
135,2,0.969,1,1,9,1,0,0,1
135,2,1.125,1,0,10,0,1,0,1
135,3,1.351,0,0,5,1,0,1,1
135,3,1.122,1,0,6,0,1,1,1
135,3,0.221,1,0,8,0,1,1,1
135,3,0.958,0,0,9,1,0,0,1
135,3,1.246,1,1,10,1,0,0,1
135,2,0.277,1,1,3,1,0,1,0
135,2,0.552,0,0,7,1,0,1,1
135,2,0.974,1,0,10,0,1,0,1
135,1,0.322,0,1,2,0,1,1,0
135,1,0.912,1,1,3,1,0,1,0
135,1,0.943,1,0,4,0,1,1,0
135,1,1.249,1,1,5,1,0,1,1
135,1,1.126,1,0,6,0,1,1,1
135,1,1.169,1,1,7,1,0,1,1
135,1,1.379,1,0,8,0,1,1,1
135,1,0.971,1,1,10,1,0,0,1
135,3,0.984,0,0,4,1,0,1,0
135,3,0.925,1,0,5,0,1,1,1
135,3,0.929,1,1,7,1,0,1,1
135,3,1.186,1,1,8,1,0,1,1
135,3,1.104,1,0,9,0,1,0,1
135,3,0.926,1,1,10,1,0,0,1
135,1,1.266,1,1,2,1,0,1,0
135,1,0.99,1,0,4,0,1,1,0
135,1,0.913,1,0,5,0,1,1,1
135,1,1.069,1,0,6,0,1,1,1
135,1,1.255,1,0,7,0,1,1,1
135,1,1.061,1,0,8,0,1,1,1
135,1,1.133,1,1,9,1,0,0,1
135,1,0.833,1,1,10,1,0,0,1
135,3,0.917,0,0,5,1,0,1,1
135,3,1.19,1,0,6,0,1,1,1
135,3,1.002,1,1,7,1,0,1,1
135,3,1.115,0,1,9,0,0,0,1
135,3,1.308,1,0,10,0,1,0,1
135,2,0.617,1,1,3,1,0,1,0
135,2,0.873,1,0,4,0,1,1,0
135,2,1.498,1,0,5,0,1,1,1
135,2,0.178,0,1,7,0,1,1,1
135,2,1.367,1,1,9,1,0,0,1
135,2,1.332,0,0,10,1,0,0,1
135,2,1.062,1,1,3,1,0,1,0
135,2,0.977,1,0,4,0,1,1,0
135,2,1.355,1,0,5,0,1,1,1
135,2,0.895,0,0,6,1,0,1,1
135,2,1.111,1,0,8,0,1,1,1
135,2,1.149,1,0,9,0,1,0,1
135,2,1.383,1,1,10,1,0,0,1
135,3,0.894,1,1,4,1,0,1,0
135,3,0.634,1,1,5,1,0,1,1
135,3,0.852,1,0,6,0,1,1,1
135,3,0.93,0,0,7,1,0,1,1
135,3,1.133,1,0,8,0,1,1,1
135,2,0.95,1,0,4,0,1,1,0
135,2,1.116,0,0,5,1,0,1,1
135,2,1.117,1,1,6,1,0,1,1
135,2,1.44,1,0,8,0,1,1,1
135,2,0.986,1,1,10,1,0,0,1
135,1,0.765,1,1,2,1,0,1,0
135,1,1.485,1,1,3,1,0,1,0
135,1,1.297,1,0,4,0,1,1,0
135,1,0.911,1,1,5,1,0,1,1
135,1,1.031,1,0,6,0,1,1,1
135,1,1.299,1,0,7,0,1,1,1
135,1,1.067,1,0,8,0,1,1,1
135,1,1.036,1,1,9,1,0,0,1
135,1,1.147,1,0,10,0,1,0,1
135,3,1.165,1,0,4,0,1,1,0
135,3,0.735,1,0,5,0,1,1,1
135,3,1.049,1,1,6,1,0,1,1
135,3,1.399,0,1,7,0,1,1,1
135,3,0.753,1,1,9,1,0,0,1
135,3,1.363,1,1,10,1,0,0,1
135,1,0.907,1,0,2,0,1,1,0
135,1,0.969,1,1,3,1,0,1,0
135,1,0.914,1,0,4,0,1,1,0
135,1,0.706,1,1,5,1,0,1,1
135,1,1.047,1,1,7,1,0,1,1
135,1,1.348,0,1,8,0,1,1,1
135,1,1.149,1,1,9,1,0,0,1
135,1,1.157,1,0,10,0,1,0,1
135,3,1.386,1,0,4,0,1,1,0
135,3,1.026,1,1,5,1,0,1,1
135,3,1.47,1,1,6,1,0,1,1
135,3,1.138,0,0,7,1,0,1,1
135,3,1.103,0,1,8,0,1,1,1
135,3,0.95,1,0,9,0,1,0,1
135,3,1.03,1,1,10,1,0,0,1
135,2,0.762,1,1,3,1,0,1,0
135,2,0.856,1,0,4,0,1,1,0
135,2,0.855,1,1,5,1,0,1,1
135,2,0.931,1,0,6,0,1,1,1
135,2,0.793,0,1,7,0,1,1,1
135,2,1.271,1,0,8,0,1,1,1
135,2,1.005,1,1,9,1,0,0,1
135,1,0.962,1,0,2,0,1,1,0
135,1,1.119,1,1,3,1,0,1,0
135,1,1.131,1,1,4,1,0,1,0
135,1,1.041,1,0,5,0,1,1,1
135,1,1.189,0,1,6,0,1,1,1
135,1,1.004,1,1,7,1,0,1,1
135,1,0.752,0,0,9,1,0,0,1
135,1,1.396,1,0,10,0,1,0,1
135,3,1.184,1,0,4,0,1,1,0
135,3,1.045,1,1,5,1,0,1,1
135,3,1.233,1,1,6,1,0,1,1
135,3,0.922,1,0,7,0,1,1,1
135,3,0.939,1,1,8,1,0,1,1
135,2,0.982,1,0,3,0,1,1,0
135,2,1.016,1,1,4,1,0,1,0
135,2,1.196,1,1,5,1,0,1,1
135,2,0.972,1,1,7,1,0,1,1
135,2,1.449,1,0,8,0,1,1,1
135,1,1.211,1,0,2,0,1,1,0
135,1,1.457,1,1,3,1,0,1,0
135,1,1.313,1,0,4,0,1,1,0
135,1,0.967,1,1,6,1,0,1,1
135,1,0.949,1,1,7,1,0,1,1
135,1,0.966,1,0,8,0,1,1,1
135,1,1.253,1,0,9,0,1,0,1
135,1,0.921,1,1,10,1,0,0,1
135,3,1.075,1,0,4,0,1,1,0
135,3,1.392,1,0,5,0,1,1,1
135,3,1.116,1,1,6,1,0,1,1
135,3,1,0,0,7,1,0,1,1
135,3,1.112,1,1,8,1,0,1,1
135,3,1.194,0,1,10,0,0,0,1
135,1,0.924,1,1,2,1,0,1,0
135,1,0.996,1,0,3,0,1,1,0
135,1,0.916,1,1,4,1,0,1,0
135,1,0.885,1,1,7,1,0,1,1
135,1,1.293,1,0,8,0,1,1,1
135,1,1.195,0,1,9,0,1,0,1
135,1,1.083,1,1,10,1,0,0,1
135,3,1.342,1,1,4,1,0,1,0
135,3,1.105,1,1,6,1,0,1,1
135,3,0.836,1,0,7,0,1,1,1
135,3,1.189,0,1,8,0,1,1,1
135,3,1.267,1,1,9,1,0,0,1
135,3,0.915,0,0,10,1,0,0,1
135,2,0.97,1,1,3,1,0,1,0
135,2,0.922,1,0,4,0,1,1,0
135,2,1.048,1,1,5,1,0,1,1
135,2,0.996,1,0,6,0,1,1,1
135,2,1.411,1,1,7,1,0,1,1
135,2,1.14,1,0,9,0,1,0,1
135,2,0.872,0,0,10,1,0,0,1
135,1,0.661,1,1,2,1,0,1,0
135,1,0.733,1,0,3,0,1,1,0
135,1,0.647,1,1,4,1,0,1,0
135,1,0.683,1,0,5,0,1,1,1
135,1,0.611,1,1,6,1,0,1,1
135,1,0.859,1,0,7,0,1,1,1
135,1,1.327,1,0,8,0,1,1,1
135,1,1.113,1,0,9,0,1,0,1
135,1,1.177,1,1,10,1,0,0,1
135,2,1.069,1,1,3,1,0,1,0
135,2,0.954,1,0,5,0,1,1,1
135,2,0.81,0,1,6,0,1,1,1
135,2,1.054,1,0,8,0,1,1,1
135,2,1.347,1,1,9,1,0,0,1
135,2,0.878,1,0,10,0,1,0,1
136,1,0.979,1,0,2,0,1,1,0
136,1,1.063,1,1,3,1,0,1,0
136,1,0.861,1,0,4,0,1,1,0
136,1,1.195,1,1,5,1,0,1,1
136,1,0.734,1,0,6,0,1,1,1
136,1,0.792,1,1,7,1,0,1,1
136,1,0.783,1,0,8,0,1,1,1
136,1,1.171,0,1,9,0,1,0,1
136,1,0.907,1,1,10,1,0,0,1
136,2,0.803,1,1,3,1,0,1,0
136,2,0.79,1,0,4,0,1,1,0
136,2,1.126,1,0,5,0,1,1,1
136,2,1.245,1,1,6,1,0,1,1
136,2,1.232,1,0,7,0,1,1,1
136,2,1.3,1,0,8,0,1,1,1
136,2,0.807,1,1,9,1,0,0,1
136,2,0.744,0,0,10,1,0,0,1
136,3,1.212,1,1,5,1,0,1,1
136,3,1.482,1,0,6,0,1,1,1
136,3,1.492,1,0,8,0,1,1,1
136,3,1.107,0,0,10,1,0,0,1
136,2,0.96,1,1,3,1,0,1,0
136,2,0.578,1,0,4,0,1,1,0
136,2,0.919,1,1,5,1,0,1,1
136,2,1.037,1,0,6,0,1,1,1
136,2,0.888,1,1,7,1,0,1,1
136,2,0.747,1,0,8,0,1,1,1
136,2,0.876,1,1,9,1,0,0,1
136,2,1.141,1,0,10,0,1,0,1
136,1,1.07,1,1,2,1,0,1,0
136,1,1.207,1,1,3,1,0,1,0
136,1,0.89,1,0,4,0,1,1,0
136,1,1.472,0,0,5,1,0,1,1
136,1,1.455,0,1,6,0,1,1,1
136,1,1.074,1,0,7,0,1,1,1
136,1,0.832,1,1,9,1,0,0,1
136,1,1.14,1,0,10,0,1,0,1
136,3,0.895,1,1,5,1,0,1,1
136,3,1.009,0,0,6,1,0,1,1
136,3,0.893,1,1,7,1,0,1,1
136,3,0.009,1,0,9,0,1,0,1
136,1,0.27,0,0,2,1,0,1,0
136,1,0.001,0,1,3,0,1,1,0
136,1,1.387,1,1,4,1,0,1,0
136,1,0.929,1,0,5,0,1,1,1
136,1,0.564,1,1,6,1,0,1,1
136,1,1.215,1,0,7,0,1,1,1
136,1,0.972,1,0,8,0,1,1,1
136,1,1.291,1,0,9,0,1,0,1
136,1,0.855,1,1,10,1,0,0,1
136,3,1.176,1,0,5,0,1,1,1
136,3,1.208,1,1,6,1,0,1,1
136,3,1.21,1,0,7,0,1,1,1
136,3,1.183,1,1,8,1,0,1,1
136,3,1.186,0,0,9,1,0,0,1
136,2,0.575,1,1,3,1,0,1,0
136,2,1.426,1,0,4,0,1,1,0
136,2,0.593,1,1,5,1,0,1,1
136,2,0.804,1,0,6,0,1,1,1
136,2,0.77,0,1,7,0,1,1,1
136,2,1.356,1,0,8,0,1,1,1
136,2,1.099,1,1,10,1,0,0,1
136,2,0.505,1,1,3,1,0,1,0
136,2,0.766,1,0,4,0,1,1,0
136,2,0.788,0,0,5,1,0,1,1
136,2,1.159,1,0,6,0,1,1,1
136,2,0.879,1,1,7,1,0,1,1
136,2,0.72,1,0,8,0,1,1,1
136,2,0.861,1,0,9,0,1,0,1
136,3,0.988,1,1,4,1,0,1,0
136,3,1.424,1,0,5,0,1,1,1
136,3,0.031,1,1,9,1,0,0,1
136,3,1.105,1,1,10,1,0,0,1
136,2,1.195,1,1,3,1,0,1,0
136,2,0.624,1,1,4,1,0,1,0
136,2,0.749,1,0,5,0,1,1,1
136,2,1.003,1,0,6,0,1,1,1
136,2,0.721,1,1,7,1,0,1,1
136,2,0.677,1,0,8,0,1,1,1
136,2,0.99,1,1,9,1,0,0,1
136,2,1.168,1,0,10,0,1,0,1
136,1,0.702,1,1,3,1,0,1,0
136,1,0.391,0,0,4,1,0,1,0
136,1,1.052,1,0,5,0,1,1,1
136,1,1.296,0,1,6,0,1,1,1
136,1,1.234,1,1,7,1,0,1,1
136,1,1.159,1,0,8,0,1,1,1
136,1,0.74,1,1,9,1,0,0,1
136,1,1.023,1,0,10,0,1,0,1
136,3,0.939,1,1,4,1,0,1,0
136,3,1.002,1,1,5,1,0,1,1
136,3,1.269,1,0,6,0,1,1,1
136,3,0.889,1,1,7,1,0,1,1
136,3,0.969,1,1,8,1,0,1,1
136,3,0.658,0,1,9,0,0,0,1
136,3,1.303,1,0,10,0,1,0,1
136,1,0.819,0,1,2,0,1,1,0
136,1,0.998,1,1,3,1,0,1,0
136,1,0.795,1,0,4,0,1,1,0
136,1,0.965,0,1,5,0,1,1,1
136,1,0.925,1,1,7,1,0,1,1
136,1,0.819,1,0,8,0,1,1,1
136,1,0.966,0,1,9,0,1,0,1
136,3,1.013,0,0,6,1,0,1,1
136,3,1.106,1,1,8,1,0,1,1
136,3,1.471,1,0,10,0,0,0,1
136,2,0.87,1,1,3,1,0,1,0
136,2,0.911,1,0,4,0,1,1,0
136,2,1.382,1,1,6,1,0,1,1
136,2,0.789,0,0,7,1,0,1,1
136,2,0.696,1,0,9,0,1,0,1
136,1,0.804,1,1,2,1,0,1,0
136,1,0.994,1,0,3,0,1,1,0
136,1,0.884,1,1,4,1,0,1,0
136,1,0.67,1,0,5,0,1,1,1
136,1,1.128,0,1,6,0,1,1,1
136,1,1.417,1,0,7,0,1,1,1
136,1,1.101,1,1,8,1,0,1,1
136,1,1.182,1,0,9,0,1,0,1
136,1,0.541,1,1,10,1,0,0,1
136,3,1.087,1,0,5,0,1,1,1
136,3,1.107,1,1,7,1,0,1,1
136,3,1.226,1,1,10,1,0,0,1
136,2,0.903,1,0,3,0,1,1,0
136,2,0.734,1,1,4,1,0,1,0
136,2,1.097,0,0,5,1,0,1,1
136,2,1.486,0,0,7,1,0,1,1
136,2,0.105,0,1,8,0,1,1,1
136,2,0.746,1,0,9,0,1,0,1
136,2,0.696,1,1,10,1,0,0,1
136,1,0.809,1,1,3,1,0,1,0
136,1,1.157,1,0,4,0,1,1,0
136,1,0.486,1,1,5,1,0,1,1
136,1,0.633,1,0,6,0,1,1,1
136,1,0.947,1,1,7,1,0,1,1
136,1,0.569,1,0,8,0,1,1,1
136,1,0.617,1,1,9,1,0,0,1
136,1,0.673,1,0,10,0,1,0,1
136,3,0.743,1,1,4,1,0,1,0
136,3,0.968,1,1,5,1,0,1,1
136,3,0.883,1,0,6,0,1,1,1
136,3,1.103,1,0,7,0,1,1,1
136,3,1.087,1,0,8,0,1,1,1
136,3,1.422,0,0,10,1,0,0,1
136,1,1.203,1,1,2,1,0,1,0
136,1,1.324,1,0,3,0,1,1,0
136,1,0.866,1,1,4,1,0,1,0
136,1,0.814,1,0,5,0,1,1,1
136,1,1.011,1,0,6,0,1,1,1
136,1,0.842,1,1,7,1,0,1,1
136,1,1.006,1,0,8,0,1,1,1
136,1,1.294,0,1,9,0,1,0,1
136,1,0.886,1,1,10,1,0,0,1
136,3,0.761,0,0,5,1,0,1,1
136,3,0.281,0,1,7,0,1,1,1
136,3,1.313,0,0,8,1,0,1,1
136,3,1.161,1,1,9,1,0,0,1
136,3,1.493,1,0,10,0,1,0,1
136,2,0.794,1,1,3,1,0,1,0
136,2,0.622,0,0,4,1,0,1,0
136,2,0.841,1,0,5,0,1,1,1
136,2,0.013,0,0,7,1,0,1,1
136,2,0.801,1,0,8,0,1,1,1
136,2,0.977,1,1,9,1,0,0,1
136,2,0.98,1,0,10,0,1,0,1
136,1,0.205,1,1,2,1,0,1,0
136,1,0.726,1,1,3,1,0,1,0
136,1,1.143,1,0,4,0,1,1,0
136,1,0.821,1,0,5,0,1,1,1
136,1,1.046,1,0,6,0,1,1,1
136,1,1.255,1,0,7,0,1,1,1
136,1,0.911,1,0,8,0,1,1,1
136,1,0.676,0,0,9,1,0,0,1
136,1,0.808,1,1,10,1,0,0,1
136,2,0.977,1,0,3,0,1,1,0
136,2,0.702,1,1,7,1,0,1,1
136,2,0.619,1,0,8,0,1,1,1
136,2,0.875,0,1,9,0,1,0,1
136,2,1.489,1,1,10,1,0,0,1
137,1,0.351,1,0,2,0,1,1,0
137,1,1.075,1,1,6,1,0,1,1
137,1,1.007,1,1,7,1,0,1,1
137,1,1.431,1,0,9,0,1,0,1
137,1,0.974,1,1,10,1,0,0,1
137,2,1.264,0,0,3,1,0,1,0
137,2,1.369,1,0,4,0,1,1,0
137,2,0.798,1,0,9,0,1,0,1
137,2,0.775,1,1,10,1,0,0,1
137,3,1.107,1,0,4,0,1,1,0
137,3,0.333,0,1,7,0,1,1,1
137,3,1.157,0,0,9,1,0,0,1
137,3,1.483,1,0,10,0,1,0,1
137,2,1.484,1,0,5,0,1,1,1
137,2,1.475,1,0,6,0,1,1,1
137,1,1.033,1,1,2,1,0,1,0
137,1,0.232,0,0,4,1,0,1,0
137,1,0.75,1,1,10,1,0,0,1
137,3,1.306,1,1,4,1,0,1,0
137,3,1.249,1,1,5,1,0,1,1
137,3,1.291,1,0,6,0,1,1,1
137,3,1.229,1,1,10,1,0,0,1
137,1,0.976,1,1,2,1,0,1,0
137,1,1.264,1,1,3,1,0,1,0
137,1,0.253,0,0,9,1,0,0,1
137,1,0.849,1,1,10,1,0,0,1
137,3,1.032,1,0,4,0,1,1,0
137,3,1.04,1,0,5,0,1,1,1
137,3,1.156,1,1,6,1,0,1,1
137,3,0.269,0,0,9,1,0,0,1
137,3,0.441,1,1,10,1,0,0,1
137,2,1.208,1,1,3,1,0,1,0
137,2,1.328,1,1,4,1,0,1,0
137,2,1.184,1,0,5,0,1,1,1
137,2,0.804,1,1,7,1,0,1,1
137,2,0.902,1,0,8,0,1,1,1
137,2,1.483,1,1,9,1,0,0,1
137,2,1.111,1,0,10,0,1,0,1
137,2,0.772,1,1,3,1,0,1,0
137,2,1.042,1,0,4,0,1,1,0
137,2,1.297,1,1,5,1,0,1,1
137,2,0.806,1,0,6,0,1,1,1
137,2,1.182,1,1,7,1,0,1,1
137,2,1.39,1,1,10,1,0,0,1
137,3,0.839,1,1,4,1,0,1,0
137,3,0.669,1,1,5,1,0,1,1
137,3,0.804,1,0,6,0,1,1,1
137,3,1.199,1,1,7,1,0,1,1
137,3,1.043,0,1,9,0,0,0,1
137,3,1.394,1,0,10,0,1,0,1
137,2,0.583,1,1,3,1,0,1,0
137,2,0.891,1,0,4,0,1,1,0
137,2,1.121,1,0,5,0,1,1,1
137,2,1.381,1,1,6,1,0,1,1
137,2,0.908,1,0,7,0,1,1,1
137,2,0.682,1,1,9,1,0,0,1
137,2,1.266,1,1,10,1,0,0,1
137,1,1.019,1,1,3,1,0,1,0
137,1,1.097,1,0,4,0,1,1,0
137,1,0.551,0,0,5,1,0,1,1
137,1,0.882,1,0,6,0,1,1,1
137,1,0.723,1,1,7,1,0,1,1
137,1,1.139,1,0,8,0,1,1,1
137,1,0.389,1,1,9,1,0,0,1
137,1,0.948,1,0,10,0,1,0,1
137,3,0.223,1,0,8,0,1,1,1
137,3,1.267,1,0,9,0,1,0,1
137,3,0.687,1,1,10,1,0,0,1
137,1,0.477,0,0,2,1,0,1,0
137,1,0.887,1,0,3,0,1,1,0
137,1,0.913,1,1,4,1,0,1,0
137,1,1.267,1,0,5,0,1,1,1
137,1,0.516,1,1,7,1,0,1,1
137,1,0.825,1,0,8,0,1,1,1
137,1,1.271,0,1,9,0,1,0,1
137,1,0.979,1,1,10,1,0,0,1
137,3,1.104,1,0,5,0,1,1,1
137,3,0.984,1,0,6,0,1,1,1
137,3,0.588,1,1,7,1,0,1,1
137,3,0.982,1,1,8,1,0,1,1
137,3,1.258,1,0,9,0,1,0,1
137,3,1.052,1,1,10,1,0,0,1
137,2,0.37,1,0,3,0,1,1,0
137,2,0.78,1,1,4,1,0,1,0
137,2,1.257,1,1,5,1,0,1,1
137,2,0.875,1,1,7,1,0,1,1
137,2,0.825,1,0,8,0,1,1,1
137,2,0.915,1,0,9,0,1,0,1
137,2,0.612,1,1,10,1,0,0,1
137,1,0.636,1,1,2,1,0,1,0
137,1,0.549,1,1,3,1,0,1,0
137,1,1.106,1,0,4,0,1,1,0
137,1,1.073,1,1,5,1,0,1,1
137,1,0.449,1,0,6,0,1,1,1
137,1,1.059,1,0,7,0,1,1,1
137,1,0.701,1,0,8,0,1,1,1
137,1,0.566,1,1,9,1,0,0,1
137,1,0.868,1,0,10,0,1,0,1
137,3,0.434,0,0,4,1,0,1,0
137,3,1.281,1,1,6,1,0,1,1
137,3,0.863,1,0,7,0,1,1,1
137,3,0.843,1,0,8,0,1,1,1
137,3,0.728,1,1,9,1,0,0,1
137,3,0.658,0,0,10,1,0,0,1
137,2,0.722,1,0,3,0,1,1,0
137,2,0.94,1,0,4,0,1,1,0
137,2,0.649,1,1,5,1,0,1,1
137,2,0.955,1,1,6,1,0,1,1
137,2,1.21,1,1,7,1,0,1,1
137,2,0.736,1,0,8,0,1,1,1
137,2,0.704,1,0,9,0,1,0,1
137,2,0.72,1,1,10,1,0,0,1
137,1,0.684,1,0,2,0,1,1,0
137,1,0.088,0,0,3,1,0,1,0
137,1,0.255,0,0,4,1,0,1,0
137,1,0.835,1,1,7,1,0,1,1
137,1,1.104,1,0,8,0,1,1,1
137,1,0.95,1,1,9,1,0,0,1
137,1,0.705,1,0,10,0,1,0,1
137,3,0.544,1,1,4,1,0,1,0
137,3,0.571,1,1,5,1,0,1,1
137,3,1.062,1,0,6,0,1,1,1
137,3,1.198,1,1,7,1,0,1,1
137,3,0.898,1,0,8,0,1,1,1
137,3,0.63,1,0,9,0,1,0,1
137,3,0.669,0,0,10,1,0,0,1
137,1,0.768,1,1,4,1,0,1,0
137,1,0.833,1,0,5,0,1,1,1
137,1,0.705,0,0,6,1,0,1,1
137,1,0.785,1,0,7,0,1,1,1
137,1,0.792,1,0,8,0,1,1,1
137,1,0.85,1,0,9,0,1,0,1
137,1,0.991,1,1,10,1,0,0,1
137,3,0.997,1,0,4,0,1,1,0
137,3,1.122,1,0,5,0,1,1,1
137,3,0.273,0,0,9,1,0,0,1
137,3,0.988,0,1,10,0,0,0,1
137,2,0.868,1,0,4,0,1,1,0
137,2,0.823,1,0,6,0,1,1,1
137,2,1.179,1,1,7,1,0,1,1
137,2,1.08,1,0,8,0,1,1,1
137,2,0.86,1,1,9,1,0,0,1
137,2,0.794,1,0,10,0,1,0,1
137,1,0.683,1,0,2,0,1,1,0
137,1,0.138,0,0,3,1,0,1,0
137,1,0.839,1,0,4,0,1,1,0
137,1,0.674,0,0,5,1,0,1,1
137,1,0.696,1,0,6,0,1,1,1
137,1,0.748,0,0,7,1,0,1,1
137,1,1.005,1,0,9,0,1,0,1
137,1,0.892,1,1,10,1,0,0,1
137,2,0.321,0,0,3,1,0,1,0
137,2,1.222,0,1,4,0,1,1,0
137,2,1.496,1,1,5,1,0,1,1
137,2,0.895,1,0,7,0,1,1,1
137,2,1.041,1,0,8,0,1,1,1
137,2,0.639,1,1,9,1,0,0,1
137,2,0.542,1,1,10,1,0,0,1
138,1,1.044,1,1,2,1,0,1,0
138,1,0.823,1,0,3,0,1,1,0
138,1,0.8,1,0,5,0,1,1,1
138,1,1.436,1,0,7,0,1,1,1
138,1,0.894,1,1,8,1,0,1,1
138,1,0.916,1,0,9,0,1,0,1
138,1,0.977,1,1,10,1,0,0,1
138,2,0.722,1,1,3,1,0,1,0
138,2,1.3,1,0,4,0,1,1,0
138,2,1.404,1,0,6,0,1,1,1
138,2,0.016,1,1,9,1,0,0,1
138,2,0.885,1,1,10,1,0,0,1
138,3,0.531,1,1,4,1,0,1,0
138,3,1.192,1,0,5,0,1,1,1
138,3,0.746,0,1,6,0,1,1,1
138,3,1.18,0,0,7,1,0,1,1
138,3,1.29,1,1,8,1,0,1,1
138,3,1.07,1,0,9,0,1,0,1
138,3,0.914,1,1,10,1,0,0,1
138,2,0.826,1,0,3,0,1,1,0
138,2,0.694,0,1,4,0,1,1,0
138,2,0.934,1,1,5,1,0,1,1
138,2,0.981,1,1,6,1,0,1,1
138,2,0.684,1,0,8,0,1,1,1
138,2,0.932,0,1,9,0,1,0,1
138,2,1.118,1,1,10,1,0,0,1
138,1,1.099,1,1,3,1,0,1,0
138,1,0.838,1,0,4,0,1,1,0
138,1,0.93,1,0,5,0,1,1,1
138,1,0.854,0,0,6,1,0,1,1
138,1,1.047,1,1,7,1,0,1,1
138,1,0.804,1,0,8,0,1,1,1
138,1,1.296,1,0,9,0,1,0,1
138,1,0.72,1,1,10,1,0,0,1
138,3,0.825,0,1,4,0,1,1,0
138,3,1.034,1,1,6,1,0,1,1
138,3,0.989,1,0,7,0,1,1,1
138,3,0.945,1,1,8,1,0,1,1
138,3,0.838,0,0,9,1,0,0,1
138,3,0.909,0,1,10,0,1,0,1
138,1,0.811,1,1,3,1,0,1,0
138,1,0.756,1,1,4,1,0,1,0
138,1,0.719,1,0,5,0,1,1,1
138,1,0.608,0,1,6,0,1,1,1
138,1,0.8,1,1,7,1,0,1,1
138,1,0.539,1,0,8,0,1,1,1
138,1,1.012,1,1,9,1,0,0,1
138,1,0.62,1,0,10,0,1,0,1
138,3,1.022,1,0,5,0,1,1,1
138,3,1.356,0,0,6,1,0,1,1
138,3,1.142,1,1,7,1,0,1,1
138,3,1.45,1,1,8,1,0,1,1
138,3,0.889,1,1,9,1,0,0,1
138,3,1.04,0,1,10,0,0,0,1
138,2,1.139,1,1,3,1,0,1,0
138,2,0.715,1,1,4,1,0,1,0
138,2,1.029,1,0,5,0,1,1,1
138,2,1.281,1,0,6,0,1,1,1
138,2,0.937,1,1,7,1,0,1,1
138,2,1.066,1,0,8,0,1,1,1
138,2,1.114,1,1,9,1,0,0,1
138,2,0.825,1,0,10,0,1,0,1
138,2,0.754,1,0,3,0,1,1,0
138,2,0.516,1,1,4,1,0,1,0
138,2,0.771,1,1,5,1,0,1,1
138,2,0.62,1,0,6,0,1,1,1
138,2,0.638,1,1,7,1,0,1,1
138,2,0.672,1,0,8,0,1,1,1
138,2,0.945,1,0,9,0,1,0,1
138,2,1.224,1,1,10,1,0,0,1
138,3,1.113,1,0,4,0,1,1,0
138,3,0.648,1,1,5,1,0,1,1
138,3,1.123,1,1,6,1,0,1,1
138,3,0.77,1,0,8,0,1,1,1
138,3,1.018,1,0,9,0,1,0,1
